0.014706164	0.0357142857142857	
0.034804386	0.0357142857142857	
0.059143301	0.0357142857142857	
0.08715949	0.4672131147540983	
0.09934936500000001	0.7959636858254515	
0.11018837000000001	0.867140717594808	
0.120570915	0.8570146017924715	
0.130444165	0.8581096808088511	
0.140019365	0.8667449566344281	
0.149311368	0.8570146017924715	
0.15825049300000002	0.8629377822211484	
0.16657555200000002	0.8430574763154153	
0.174739361	0.8860334032002907	
0.18262847200000001	0.84268071401616	
0.19043089500000002	0.8570649813414645	
0.19793280900000002	0.8637886415201361	
0.205312399	0.8332747443625348	
0.212774089	0.8938014805084145	
0.22027818600000001	0.8565567117146168	
0.227921383	0.8773297692302561	
0.23531974800000002	0.8746010954724475	
0.24261849400000002	0.8817263364830575	
0.249839527	0.8565567117146168	
0.25703217100000003	0.8632927775763951	
0.26413118	0.8568475509569697	
0.27099306900000003	0.8567974690570017	
0.277855501	0.8872656499662678	
0.284743374	0.8797828645012322	
0.291615991	0.8954244739709671	
0.298444196	0.8567879305942562	
0.30532849100000004	0.9056079080647523	
0.312590048	0.8886663708102336	
0.319786416	0.8546954443365644	
0.32723782	0.8948365543388397	
0.334534999	0.8748730032506662	
0.341820877	0.8925658186700427	
0.349088387	0.8546954443365644	
0.356315946	0.8598825058533814	
0.363268228	0.8560689062691763	
0.370144191	0.8797139809231346	
0.377114204	0.8814983293119265	
0.383949576	0.9018666152953589	
0.390862292	0.8559879256876084	
0.397773146	0.9045061742178951	
0.40518076700000005	0.8675298571448651	
0.412593617	0.8743456990179842	
0.42018904700000004	0.8701879239868253	
0.427703771	0.8891398852403042	
0.43510725	0.8933128330857374	
0.4425217	0.8757345287611812	
0.450015761	0.8775430400410487	
0.457048508	0.8868110927940211	
0.46399275	0.9128140330013379	
0.471113957	0.8840405242182648	
0.47812256100000006	0.8932845423837864	
0.48508042700000004	0.8861409539748281	
0.49203337100000005	0.8944341365445684	
0.49954574	0.9109436252584568	
0.507770865	0.867181559479275	
0.516116763	0.903347584727341	
0.524338661	0.8590837890211106	
0.532496485	0.887021473216919	
0.540665009	0.8928217978603247	
0.548854607	0.9100675458346735	
0.5566782690000001	0.8938241819787606	
0.5639962460000001	0.8728310479776821	
0.5715232840000001	0.8922094482854809	
0.578982235	0.900109754010049	
0.5864788750000001	0.8869473169937302	
0.5940428090000001	0.8988526799954725	
0.6014600920000001	0.8981009965067835	
0.612158567	0.7884121815744111	
0.623393438	0.858873872166199	
0.6338289140000001	0.7635691032849956	
0.644149285	0.86643897971232	
0.654139755	0.7425228030092277	
0.664979198	0.8502388061219819	
0.675475873	0.822285826844456	
0.684593231	0.8724260221711428	
0.693407732	0.8743077416552887	
0.7019942600000001	0.8858669144117989	
0.711077364	0.8844633472560681	
0.7199982570000001	0.8704339424423148	
0.7286621390000001	0.8965653794388653	
0.738245123	0.8684146307004272	
0.748230654	0.8502004992118968	
0.759158238	0.8943563112573687	
0.770695827	0.8865811324593416	
0.783099525	0.8943555052579377	
0.796160174	0.8853299085741897	
0.806329092	0.9018837731440636	
0.8163400780000001	0.8215777879673065	
0.827349894	0.8142132535291187	
0.838779546	0.7893724780643647	
0.851074901	0.8037627702361467	
0.860513206	0.8365636780855598	
0.870469021	0.8412295340872632	
